customer_id,order_id,order_date,product_id,category,city,quantity,price,revenue
C0017,7536,2023-09-14,P1,Electronics,Kolkata,3,1628,4884
C0373,7537,2023-07-16,P7,Clothing,Delhi,5,462,2310
C0224,7538,2023-10-20,P3,Sports,Bangalore,2,253,506
C0056,7539,2023-09-12,P2,Clothing,Mumbai,2,481,962
C0073,7540,2023-10-11,P5,Home,Kolkata,2,282,564
C0042,7541,2023-02-19,P4,Electronics,Delhi,4,466,1864
C0095,7542,2023-10-04,P7,Home,Mumbai,3,675,2025
C0252,7543,2023-08-05,P2,Sports,Bangalore,4,336,1344
C0367,7544,2023-01-17,P3,Electronics,Chennai,5,1476,7380
C0137,7545,2023-12-03,P5,Home,Mumbai,1,1079,1079
C0278,7546,2023-07-17,P1,Sports,Bangalore,5,1917,9585
C0011,7547,2023-12-07,P7,Sports,Delhi,3,470,1410
C0040,7548,2023-01-15,P8,Home,Bangalore,5,1396,6980
C0182,7549,2023-03-09,P1,Electronics,Bangalore,3,458,1374
C0344,7550,2023-08-15,P7,Home,Chennai,2,1298,2596
C0095,7551,2023-05-16,P6,Home,Chennai,3,1382,4146
C0172,7552,2023-09-04,P2,Sports,Bangalore,5,1902,9510
C0361,7553,2023-08-18,P6,Electronics,Mumbai,3,131,393
C0016,7554,2023-05-21,P8,Sports,Mumbai,1,1381,1381
C0043,7555,2023-10-12,P7,Clothing,Mumbai,3,336,1008
C0336,7556,2023-06-04,P3,Clothing,Delhi,1,766,766
C0141,7557,2023-01-03,P6,Clothing,Kolkata,1,1580,1580
C0272,7558,2023-04-09,P6,Sports,Mumbai,1,706,706
C0354,7559,2023-07-15,P6,Clothing,Kolkata,4,327,1308
C0461,7560,2023-04-02,P5,Clothing,Delhi,2,1696,3392
C0310,7561,2023-09-23,P7,Electronics,Chennai,5,1397,6985
C0194,7562,2023-12-18,P8,Home,Bangalore,2,1145,2290
C0071,7563,2023-04-29,P7,Electronics,Chennai,4,712,2848
C0382,7564,2023-10-09,P5,Clothing,Bangalore,5,1698,8490
C0017,7565,2023-11-24,P7,Home,Bangalore,5,1573,7865
C0306,7566,2023-09-10,P7,Clothing,Bangalore,3,1304,3912
C0021,7567,2023-05-20,P2,Sports,Delhi,3,1983,5949
C0013,7568,2023-04-22,P7,Electronics,Kolkata,5,393,1965
C0460,7569,2023-01-25,P3,Clothing,Kolkata,5,1970,9850
C0196,7570,2023-01-15,P2,Home,Bangalore,4,1357,5428
C0267,7571,2023-08-30,P4,Electronics,Delhi,4,744,2976
C0116,7572,2023-12-19,P5,Sports,Mumbai,3,559,1677
C0490,7573,2023-06-21,P2,Home,Delhi,5,1592,7960
C0337,7574,2023-01-21,P1,Home,Mumbai,4,891,3564
C0088,7575,2023-11-21,P1,Home,Delhi,2,1948,3896
C0429,7576,2023-06-18,P4,Electronics,Delhi,1,1608,1608
C0217,7577,2023-01-30,P2,Electronics,Kolkata,3,1464,4392
C0189,7578,2023-03-18,P5,Home,Delhi,3,888,2664
C0437,7579,2023-05-17,P3,Sports,Chennai,1,766,766
C0034,7580,2023-12-05,P3,Clothing,Chennai,3,511,1533
C0253,7581,2023-12-07,P6,Electronics,Mumbai,2,492,984
C0093,7582,2023-03-24,P3,Clothing,Mumbai,4,1089,4356
C0080,7583,2023-02-23,P8,Sports,Mumbai,4,551,2204
C0261,7584,2023-05-03,P6,Sports,Kolkata,5,1070,5350
C0093,7585,2023-08-10,P6,Home,Bangalore,4,251,1004
C0318,7586,2023-06-14,P5,Sports,Kolkata,1,1522,1522
C0029,7587,2023-05-29,P3,Sports,Bangalore,1,1525,1525
C0300,7588,2023-07-09,P8,Home,Bangalore,3,576,1728
C0469,7589,2023-07-30,P6,Home,Bangalore,5,1122,5610
C0012,7590,2023-05-26,P8,Clothing,Mumbai,5,1438,7190
C0095,7591,2023-05-30,P5,Sports,Chennai,3,284,852
C0457,7592,2023-06-17,P4,Electronics,Mumbai,2,724,1448
C0132,7593,2023-04-04,P5,Sports,Mumbai,4,1808,7232
C0461,7594,2023-04-30,P1,Home,Kolkata,4,782,3128
C0311,7595,2023-10-08,P3,Sports,Bangalore,2,856,1712
C0301,7596,2023-02-02,P6,Home,Kolkata,2,1958,3916
C0028,7597,2023-01-09,P6,Sports,Chennai,1,1811,1811
C0379,7598,2023-01-21,P1,Sports,Bangalore,3,1871,5613
C0033,7599,2023-01-14,P1,Clothing,Delhi,4,350,1400
C0034,7600,2023-10-08,P7,Electronics,Kolkata,4,1788,7152
C0010,7601,2023-02-07,P6,Electronics,Mumbai,2,526,1052
C0425,7602,2023-11-16,P2,Clothing,Mumbai,5,451,2255
C0069,7603,2023-03-14,P2,Electronics,Kolkata,2,1001,2002
C0318,7604,2023-11-10,P8,Clothing,Bangalore,5,1442,7210
C0130,7605,2023-05-11,P8,Home,Mumbai,1,1951,1951
C0009,7606,2023-08-09,P2,Sports,Kolkata,5,779,3895
C0360,7607,2023-01-30,P7,Home,Bangalore,5,801,4005
C0425,7608,2023-10-08,P1,Sports,Chennai,3,1318,3954
C0133,7609,2023-10-08,P3,Sports,Kolkata,4,560,2240
C0346,7610,2023-03-02,P4,Electronics,Delhi,4,866,3464
C0436,7611,2023-09-27,P7,Electronics,Kolkata,3,1511,4533
C0248,7612,2023-11-14,P8,Electronics,Delhi,4,1742,6968
C0150,7613,2023-11-05,P4,Clothing,Delhi,5,283,1415
C0234,7614,2023-02-11,P2,Clothing,Mumbai,2,1294,2588
C0442,7615,2023-12-01,P1,Electronics,Delhi,1,1012,1012
C0193,7616,2023-12-26,P3,Home,Delhi,3,1021,3063
C0282,7617,2023-10-08,P5,Clothing,Chennai,5,801,4005
C0020,7618,2023-02-27,P4,Home,Kolkata,4,1291,5164
C0151,7619,2023-04-22,P1,Home,Delhi,3,1638,4914
C0091,7620,2023-01-04,P3,Sports,Bangalore,4,1200,4800
C0357,7621,2023-02-28,P3,Clothing,Delhi,2,1750,3500
C0419,7622,2023-12-09,P2,Clothing,Kolkata,5,1383,6915
C0013,7623,2023-04-03,P5,Electronics,Delhi,2,454,908
C0176,7624,2023-07-19,P2,Electronics,Chennai,5,153,765
C0080,7625,2023-03-22,P5,Clothing,Chennai,1,684,684
C0413,7626,2023-08-30,P3,Home,Chennai,1,1771,1771
C0354,7627,2023-06-23,P6,Sports,Chennai,3,1221,3663
C0276,7628,2023-07-03,P8,Electronics,Kolkata,1,668,668
C0318,7629,2023-03-24,P6,Sports,Chennai,1,739,739
C0019,7630,2023-09-10,P6,Electronics,Chennai,4,526,2104
C0339,7631,2023-03-10,P6,Electronics,Mumbai,3,361,1083
C0227,7632,2023-04-12,P3,Clothing,Delhi,4,1198,4792
C0450,7633,2023-10-05,P5,Home,Bangalore,1,509,509
C0256,7634,2023-08-10,P2,Home,Kolkata,2,586,1172
C0294,7635,2023-01-05,P5,Home,Mumbai,3,1499,4497
C0298,7636,2023-02-15,P4,Sports,Mumbai,3,497,1491
C0154,7637,2023-06-23,P5,Electronics,Chennai,3,413,1239
C0188,7638,2023-12-10,P6,Clothing,Mumbai,4,1375,5500
C0191,7639,2023-05-20,P8,Home,Bangalore,3,1804,5412
C0381,7640,2023-09-14,P6,Sports,Chennai,3,795,2385
C0393,7641,2023-05-19,P2,Electronics,Delhi,1,1627,1627
C0332,7642,2023-02-15,P4,Electronics,Bangalore,5,564,2820
C0244,7643,2023-10-26,P2,Sports,Chennai,4,670,2680
C0345,7644,2023-03-26,P7,Clothing,Mumbai,3,520,1560
C0335,7645,2023-03-24,P6,Electronics,Kolkata,1,1966,1966
C0266,7646,2023-11-30,P8,Sports,Delhi,2,1271,2542
C0372,7647,2023-07-17,P6,Electronics,Chennai,2,1912,3824
C0490,7648,2023-05-04,P1,Sports,Bangalore,1,1571,1571
C0107,7649,2023-03-21,P3,Clothing,Mumbai,3,1765,5295
C0138,7650,2023-12-09,P6,Clothing,Chennai,5,730,3650
C0251,7651,2023-05-17,P2,Electronics,Chennai,2,844,1688
C0416,7652,2023-09-05,P6,Electronics,Chennai,1,1068,1068
C0223,7653,2023-01-22,P2,Home,Chennai,1,1203,1203
C0151,7654,2023-05-15,P1,Sports,Bangalore,3,170,510
C0001,7655,2023-07-30,P8,Home,Delhi,1,1507,1507
C0354,7656,2023-12-04,P4,Electronics,Chennai,5,730,3650
C0355,7657,2023-03-04,P4,Electronics,Delhi,1,642,642
C0009,7658,2023-07-10,P6,Electronics,Bangalore,3,721,2163
C0271,7659,2023-10-18,P8,Electronics,Bangalore,3,670,2010
C0296,7660,2023-03-24,P2,Sports,Mumbai,3,1701,5103
C0326,7661,2023-10-06,P7,Sports,Delhi,5,1195,5975
C0288,7662,2023-11-30,P2,Clothing,Chennai,3,384,1152
C0280,7663,2023-07-18,P7,Sports,Bangalore,2,336,672
C0368,7664,2023-08-07,P7,Electronics,Delhi,4,1209,4836
C0325,7665,2023-04-17,P3,Electronics,Delhi,3,991,2973
C0159,7666,2023-11-23,P3,Clothing,Chennai,1,531,531
C0090,7667,2023-07-07,P3,Home,Bangalore,2,1231,2462
C0001,7668,2023-10-31,P8,Home,Bangalore,3,1506,4518
C0475,7669,2023-07-26,P3,Clothing,Kolkata,2,923,1846
C0435,7670,2023-10-15,P1,Electronics,Mumbai,3,1996,5988
C0306,7671,2023-06-16,P1,Clothing,Bangalore,5,1277,6385
C0158,7672,2023-04-05,P8,Clothing,Kolkata,4,255,1020
C0157,7673,2023-06-06,P2,Clothing,Kolkata,3,1779,5337
C0239,7674,2023-11-05,P3,Sports,Delhi,2,1356,2712
C0419,7675,2023-12-29,P4,Sports,Kolkata,3,1841,5523
C0461,7676,2023-06-11,P8,Clothing,Delhi,1,1551,1551
C0172,7677,2023-04-05,P1,Clothing,Mumbai,4,978,3912
C0007,7678,2023-02-07,P6,Clothing,Bangalore,4,1738,6952
C0227,7679,2023-08-08,P6,Clothing,Delhi,5,1146,5730
C0087,7680,2023-03-09,P2,Clothing,Mumbai,4,1733,6932
C0221,7681,2023-06-21,P3,Electronics,Delhi,1,368,368
C0117,7682,2023-11-16,P2,Electronics,Chennai,1,1040,1040
C0299,7683,2023-04-19,P7,Sports,Kolkata,4,958,3832
C0428,7684,2023-02-05,P6,Home,Mumbai,2,581,1162
C0362,7685,2023-06-13,P6,Sports,Chennai,2,1901,3802
C0387,7686,2023-01-20,P4,Clothing,Mumbai,4,1928,7712
C0445,7687,2023-12-11,P6,Sports,Mumbai,1,145,145
C0146,7688,2023-06-06,P3,Clothing,Chennai,4,1873,7492
C0124,7689,2023-05-27,P1,Electronics,Chennai,3,664,1992
C0042,7690,2023-03-18,P5,Home,Mumbai,2,1300,2600
C0229,7691,2023-11-28,P1,Electronics,Delhi,2,1809,3618
C0435,7692,2023-01-17,P7,Sports,Bangalore,5,1786,8930
C0043,7693,2023-06-08,P6,Home,Mumbai,3,969,2907
C0398,7694,2023-06-03,P7,Clothing,Bangalore,1,1563,1563
C0321,7695,2023-02-05,P2,Home,Bangalore,1,1416,1416
C0065,7696,2023-09-13,P3,Sports,Mumbai,1,1416,1416
C0379,7697,2023-06-06,P7,Clothing,Delhi,2,1903,3806
C0317,7698,2023-02-23,P6,Home,Bangalore,5,852,4260
C0116,7699,2023-02-07,P1,Electronics,Delhi,5,1984,9920
C0111,7700,2023-06-26,P4,Clothing,Chennai,5,1737,8685
C0025,7701,2023-02-22,P8,Clothing,Delhi,3,1152,3456
C0410,7702,2023-01-20,P3,Clothing,Delhi,1,1364,1364
C0365,7703,2023-02-23,P7,Sports,Delhi,1,1471,1471
C0108,7704,2023-06-23,P1,Home,Mumbai,4,1344,5376
C0216,7705,2023-01-16,P6,Sports,Chennai,2,1887,3774
C0033,7706,2023-10-17,P2,Clothing,Delhi,5,983,4915
C0283,7707,2023-04-16,P7,Home,Kolkata,2,674,1348
C0113,7708,2023-08-22,P6,Sports,Bangalore,5,1957,9785
C0314,7709,2023-08-28,P1,Sports,Bangalore,5,215,1075
C0175,7710,2023-04-13,P5,Clothing,Bangalore,4,1302,5208
C0127,7711,2023-04-09,P4,Home,Bangalore,4,431,1724
C0278,7712,2023-03-29,P6,Sports,Kolkata,2,824,1648
C0135,7713,2023-09-12,P1,Electronics,Delhi,2,703,1406
C0082,7714,2023-09-28,P8,Home,Mumbai,3,353,1059
C0484,7715,2023-10-06,P3,Clothing,Bangalore,4,1096,4384
C0105,7716,2023-07-08,P5,Clothing,Delhi,5,1686,8430
C0424,7717,2023-05-14,P3,Sports,Kolkata,1,1748,1748
C0074,7718,2023-06-25,P2,Home,Chennai,5,959,4795
C0022,7719,2023-09-28,P5,Electronics,Delhi,1,1554,1554
C0431,7720,2023-11-29,P3,Electronics,Mumbai,4,1975,7900
C0297,7721,2023-10-20,P3,Clothing,Bangalore,4,448,1792
C0389,7722,2023-02-17,P3,Electronics,Delhi,5,1087,5435
C0285,7723,2023-11-28,P6,Electronics,Mumbai,4,888,3552
C0253,7724,2023-02-25,P8,Clothing,Mumbai,5,1041,5205
C0030,7725,2023-12-25,P3,Sports,Delhi,2,159,318
C0281,7726,2023-10-29,P8,Sports,Delhi,1,1775,1775
C0155,7727,2023-11-10,P3,Home,Mumbai,4,1474,5896
C0424,7728,2023-05-02,P1,Sports,Delhi,3,290,870
C0057,7729,2023-10-09,P6,Sports,Delhi,1,987,987
C0136,7730,2023-07-20,P6,Sports,Delhi,4,738,2952
C0450,7731,2023-01-01,P4,Electronics,Chennai,3,1384,4152
C0213,7732,2023-04-10,P4,Clothing,Mumbai,4,127,508
C0493,7733,2023-04-10,P1,Sports,Bangalore,5,1271,6355
C0496,7734,2023-07-31,P7,Electronics,Kolkata,3,1627,4881
C0017,7735,2023-10-27,P2,Home,Mumbai,5,558,2790
C0062,7736,2023-08-26,P8,Clothing,Kolkata,5,1078,5390
C0018,7737,2023-07-20,P5,Home,Kolkata,4,1149,4596
C0377,7738,2023-06-23,P1,Home,Bangalore,4,1413,5652
C0188,7739,2023-06-10,P7,Sports,Bangalore,4,1143,4572
C0491,7740,2023-04-28,P3,Electronics,Mumbai,3,1951,5853
C0040,7741,2023-05-04,P8,Electronics,Chennai,2,390,780
C0299,7742,2023-01-28,P6,Clothing,Chennai,3,887,2661
C0280,7743,2023-02-14,P8,Electronics,Mumbai,4,715,2860
C0332,7744,2023-02-22,P7,Electronics,Chennai,3,725,2175
C0047,7745,2023-06-05,P1,Sports,Delhi,5,433,2165
C0127,7746,2023-08-09,P4,Home,Delhi,2,604,1208
C0325,7747,2023-06-21,P4,Clothing,Delhi,1,862,862
C0215,7748,2023-12-04,P1,Clothing,Chennai,2,1888,3776
C0019,7749,2023-02-12,P6,Home,Kolkata,1,972,972
C0381,7750,2023-11-14,P8,Home,Delhi,1,1380,1380
C0151,7751,2023-03-05,P2,Electronics,Kolkata,5,1813,9065
C0492,7752,2023-08-02,P6,Clothing,Bangalore,4,1388,5552
C0243,7753,2023-04-14,P6,Sports,Kolkata,5,1797,8985
C0155,7754,2023-06-25,P5,Electronics,Kolkata,5,911,4555
C0229,7755,2023-06-21,P3,Clothing,Mumbai,5,1285,6425
C0086,7756,2023-04-02,P8,Clothing,Chennai,4,131,524
C0004,7757,2023-01-02,P2,Sports,Chennai,1,1998,1998
C0335,7758,2023-04-25,P3,Electronics,Delhi,3,1142,3426
C0394,7759,2023-03-17,P3,Home,Chennai,4,1866,7464
C0353,7760,2023-09-28,P5,Electronics,Mumbai,5,1607,8035
C0481,7761,2023-12-20,P6,Home,Delhi,5,1151,5755
C0404,7762,2023-10-29,P4,Clothing,Bangalore,5,1672,8360
C0338,7763,2023-08-08,P5,Electronics,Kolkata,2,837,1674
C0016,7764,2023-10-13,P5,Home,Bangalore,4,1563,6252
C0414,7765,2023-05-14,P1,Sports,Chennai,3,1913,5739
C0297,7766,2023-04-26,P4,Home,Bangalore,3,1862,5586
C0317,7767,2023-09-17,P6,Clothing,Delhi,1,657,657
C0223,7768,2023-12-30,P7,Clothing,Bangalore,5,1654,8270
C0112,7769,2023-11-16,P7,Home,Kolkata,1,1736,1736
C0395,7770,2023-06-10,P2,Electronics,Delhi,4,251,1004
C0166,7771,2023-10-20,P5,Home,Bangalore,1,606,606
C0323,7772,2023-11-09,P3,Sports,Mumbai,2,254,508
C0187,7773,2023-05-11,P6,Electronics,Kolkata,2,1300,2600
C0269,7774,2023-04-11,P6,Electronics,Bangalore,4,978,3912
C0482,7775,2023-07-14,P6,Sports,Chennai,4,975,3900
C0371,7776,2023-01-17,P5,Clothing,Kolkata,3,1458,4374
C0260,7777,2023-06-22,P1,Clothing,Delhi,5,1623,8115
C0452,7778,2023-10-29,P2,Electronics,Chennai,3,1105,3315
C0248,7779,2023-03-12,P1,Clothing,Bangalore,4,370,1480
C0360,7780,2023-01-16,P8,Sports,Kolkata,1,722,722
C0313,7781,2023-04-03,P4,Home,Chennai,1,1498,1498
C0363,7782,2023-12-09,P5,Sports,Delhi,5,1235,6175
C0069,7783,2023-02-03,P3,Home,Bangalore,5,1102,5510
C0419,7784,2023-06-07,P1,Sports,Chennai,1,1608,1608
C0256,7785,2023-10-26,P2,Home,Kolkata,3,454,1362
C0087,7786,2023-02-06,P4,Sports,Kolkata,5,1400,7000
C0294,7787,2023-12-17,P7,Clothing,Delhi,4,1237,4948
C0409,7788,2023-01-07,P3,Sports,Chennai,4,1240,4960
C0002,7789,2023-05-13,P2,Clothing,Chennai,2,770,1540
C0157,7790,2024-01-01,P2,Clothing,Chennai,2,383,766
C0349,7791,2023-04-29,P2,Sports,Bangalore,5,219,1095
C0102,7792,2023-02-25,P5,Home,Bangalore,5,669,3345
C0240,7793,2023-11-02,P6,Clothing,Bangalore,4,538,2152
C0012,7794,2023-01-03,P5,Electronics,Bangalore,5,1766,8830
C0444,7795,2023-09-05,P3,Electronics,Kolkata,4,1633,6532
C0404,7796,2023-12-26,P6,Clothing,Bangalore,5,386,1930
C0022,7797,2023-09-16,P6,Home,Delhi,3,308,924
C0077,7798,2023-11-12,P4,Sports,Chennai,4,1688,6752
C0093,7799,2023-08-13,P7,Sports,Bangalore,4,937,3748
C0072,7800,2023-07-02,P7,Clothing,Bangalore,4,1909,7636
C0113,7801,2023-10-15,P2,Home,Bangalore,3,1257,3771
C0134,7802,2023-01-26,P6,Electronics,Chennai,4,982,3928
C0175,7803,2023-12-06,P6,Electronics,Bangalore,4,279,1116
C0448,7804,2023-01-03,P3,Sports,Kolkata,4,182,728
C0149,7805,2023-05-01,P6,Clothing,Kolkata,5,1177,5885
C0291,7806,2023-06-10,P6,Home,Mumbai,1,208,208
C0491,7807,2023-10-07,P3,Clothing,Bangalore,3,515,1545
C0444,7808,2023-03-22,P2,Home,Chennai,5,550,2750
C0356,7809,2023-01-03,P4,Clothing,Delhi,1,535,535
C0262,7810,2023-03-11,P5,Home,Chennai,3,993,2979
C0269,7811,2023-01-02,P5,Sports,Mumbai,4,1046,4184
C0178,7812,2023-05-14,P2,Sports,Bangalore,4,1144,4576
C0143,7813,2023-11-21,P2,Electronics,Mumbai,4,173,692
C0314,7814,2023-03-29,P1,Sports,Delhi,2,582,1164
C0371,7815,2023-03-15,P1,Sports,Delhi,5,275,1375
C0442,7816,2023-09-13,P6,Electronics,Mumbai,4,675,2700
C0234,7817,2023-10-15,P7,Clothing,Bangalore,2,1956,3912
C0420,7818,2023-02-24,P2,Home,Delhi,3,1082,3246
C0169,7819,2023-01-17,P8,Electronics,Mumbai,4,640,2560
C0019,7820,2023-03-22,P2,Clothing,Mumbai,4,1598,6392
C0457,7821,2023-10-18,P7,Sports,Kolkata,3,259,777
C0418,7822,2023-03-04,P1,Electronics,Delhi,2,1039,2078
C0106,7823,2023-12-21,P1,Clothing,Kolkata,3,1812,5436
C0471,7824,2023-12-23,P6,Sports,Mumbai,1,1455,1455
C0308,7825,2023-09-21,P6,Home,Chennai,4,1884,7536
C0178,7826,2023-11-27,P2,Clothing,Bangalore,4,1627,6508
C0436,7827,2023-05-28,P4,Home,Mumbai,1,167,167
C0025,7828,2023-06-16,P7,Home,Chennai,4,1485,5940
C0363,7829,2023-11-25,P2,Electronics,Mumbai,1,126,126
C0398,7830,2023-06-17,P1,Electronics,Kolkata,4,879,3516
C0188,7831,2023-06-06,P4,Sports,Bangalore,5,264,1320
C0358,7832,2023-10-13,P8,Home,Chennai,4,152,608
C0103,7833,2023-04-07,P1,Home,Delhi,5,834,4170
C0433,7834,2023-04-27,P8,Sports,Delhi,3,1401,4203
C0281,7835,2023-03-25,P8,Clothing,Chennai,2,420,840
C0368,7836,2023-11-30,P3,Sports,Bangalore,1,841,841
C0159,7837,2023-06-08,P7,Sports,Chennai,1,1926,1926
C0341,7838,2023-07-29,P4,Home,Kolkata,3,1301,3903
C0247,7839,2023-11-27,P2,Sports,Bangalore,2,1930,3860
C0350,7840,2023-05-20,P2,Sports,Mumbai,1,1561,1561
C0460,7841,2023-05-02,P2,Home,Bangalore,4,1267,5068
C0354,7842,2023-06-06,P6,Home,Chennai,2,1517,3034
C0086,7843,2023-07-16,P5,Clothing,Delhi,4,405,1620
C0267,7844,2023-07-01,P7,Sports,Chennai,5,710,3550
C0387,7845,2023-09-12,P7,Home,Kolkata,5,1107,5535
C0470,7846,2023-10-25,P5,Sports,Bangalore,1,1199,1199
C0388,7847,2023-05-25,P2,Home,Chennai,3,1843,5529
C0219,7848,2023-06-27,P2,Sports,Delhi,3,266,798
C0286,7849,2023-10-26,P4,Home,Mumbai,1,1503,1503
C0242,7850,2023-08-28,P5,Electronics,Bangalore,5,1151,5755
C0134,7851,2023-12-21,P6,Home,Bangalore,3,1855,5565
C0261,7852,2023-01-17,P4,Electronics,Delhi,1,1841,1841
C0365,7853,2023-01-19,P1,Electronics,Mumbai,3,994,2982
C0208,7854,2023-05-21,P6,Home,Kolkata,5,1111,5555
C0063,7855,2023-08-10,P3,Clothing,Kolkata,5,1323,6615
C0207,7856,2023-03-08,P4,Electronics,Delhi,1,687,687
C0004,7857,2023-02-16,P5,Sports,Bangalore,2,1151,2302
C0001,7858,2023-07-02,P7,Clothing,Mumbai,2,1064,2128
C0477,7859,2023-03-24,P8,Home,Chennai,1,1772,1772
C0007,7860,2023-06-28,P6,Home,Mumbai,5,799,3995
C0083,7861,2023-03-14,P2,Clothing,Chennai,5,1117,5585
C0096,7862,2023-05-08,P5,Sports,Chennai,5,725,3625
C0305,7863,2023-06-23,P4,Clothing,Chennai,1,1745,1745
C0325,7864,2023-03-20,P4,Clothing,Mumbai,4,1826,7304
C0316,7865,2023-02-28,P7,Electronics,Bangalore,3,1953,5859
C0276,7866,2023-05-29,P5,Electronics,Delhi,5,1580,7900
C0471,7867,2023-08-19,P1,Sports,Bangalore,5,602,3010
C0494,7868,2023-02-02,P2,Home,Mumbai,2,1986,3972
C0142,7869,2023-04-21,P3,Clothing,Kolkata,5,902,4510
C0428,7870,2023-06-08,P3,Sports,Chennai,3,463,1389
C0257,7871,2023-04-25,P7,Home,Kolkata,4,1702,6808
C0246,7872,2023-06-25,P5,Clothing,Mumbai,5,509,2545
C0450,7873,2023-02-13,P1,Sports,Kolkata,5,736,3680
C0366,7874,2023-01-23,P4,Electronics,Delhi,1,485,485
C0001,7875,2023-03-30,P4,Electronics,Kolkata,3,1530,4590
C0246,7876,2023-05-16,P3,Clothing,Chennai,2,932,1864
C0010,7877,2023-09-18,P2,Clothing,Chennai,3,444,1332
C0183,7878,2023-08-28,P1,Electronics,Kolkata,4,984,3936
C0014,7879,2023-07-01,P4,Sports,Kolkata,4,710,2840
C0188,7880,2023-10-03,P3,Sports,Kolkata,2,1227,2454
C0376,7881,2023-03-09,P1,Electronics,Kolkata,3,320,960
C0477,7882,2023-08-19,P6,Electronics,Mumbai,1,302,302
C0280,7883,2023-07-13,P5,Home,Bangalore,5,1665,8325
C0229,7884,2023-07-03,P7,Sports,Kolkata,3,547,1641
C0385,7885,2023-10-04,P1,Sports,Kolkata,3,503,1509
C0316,7886,2023-10-24,P2,Clothing,Mumbai,4,791,3164
C0352,7887,2023-11-06,P2,Clothing,Mumbai,5,305,1525
C0463,7888,2023-01-04,P3,Electronics,Kolkata,4,1495,5980
C0114,7889,2023-02-28,P5,Clothing,Mumbai,2,984,1968
C0007,7890,2023-04-13,P2,Clothing,Mumbai,3,1601,4803
C0181,7891,2023-12-20,P5,Home,Delhi,3,574,1722
C0005,7892,2023-08-28,P6,Home,Chennai,3,290,870
C0365,7893,2023-02-11,P1,Clothing,Kolkata,1,1628,1628
C0373,7894,2023-07-21,P4,Clothing,Chennai,2,611,1222
C0488,7895,2023-07-03,P3,Home,Bangalore,5,1239,6195
C0227,7896,2023-07-13,P7,Electronics,Delhi,2,1439,2878
C0060,7897,2023-12-05,P3,Home,Kolkata,1,1415,1415
C0374,7898,2023-10-29,P3,Electronics,Delhi,3,315,945
C0232,7899,2023-01-02,P6,Home,Chennai,3,1429,4287
C0066,7900,2023-10-23,P6,Electronics,Kolkata,2,1571,3142
C0271,7901,2023-11-27,P4,Sports,Delhi,3,1684,5052
C0051,7902,2023-02-24,P1,Clothing,Kolkata,5,1778,8890
C0174,7903,2023-10-28,P1,Home,Bangalore,1,113,113
C0154,7904,2023-07-02,P7,Home,Mumbai,4,971,3884
C0159,7905,2023-09-13,P4,Home,Bangalore,2,273,546
C0462,7906,2023-03-09,P6,Electronics,Mumbai,3,1985,5955
C0028,7907,2023-11-07,P2,Sports,Kolkata,3,458,1374
C0445,7908,2023-07-27,P2,Sports,Mumbai,1,130,130
C0054,7909,2023-04-13,P5,Sports,Kolkata,2,290,580
C0221,7910,2023-02-16,P1,Clothing,Delhi,4,1171,4684
C0230,7911,2023-09-28,P6,Electronics,Chennai,3,1195,3585
C0477,7912,2023-02-06,P2,Clothing,Delhi,1,1390,1390
C0475,7913,2023-07-06,P4,Home,Delhi,3,1921,5763
C0400,7914,2023-12-07,P4,Home,Delhi,5,580,2900
C0196,7915,2023-03-31,P7,Sports,Bangalore,2,1660,3320
C0466,7916,2023-10-26,P7,Home,Chennai,1,1118,1118
C0461,7917,2023-10-12,P7,Electronics,Mumbai,1,418,418
C0315,7918,2023-12-03,P8,Clothing,Chennai,2,622,1244
C0442,7919,2023-12-30,P6,Home,Bangalore,4,1664,6656
C0363,7920,2023-02-25,P8,Clothing,Chennai,3,553,1659
C0487,7921,2023-03-19,P7,Clothing,Chennai,5,415,2075
C0123,7922,2023-04-05,P4,Clothing,Mumbai,2,1180,2360
C0449,7923,2023-04-04,P8,Clothing,Delhi,3,1973,5919
C0485,7924,2023-01-04,P6,Home,Mumbai,5,118,590
C0183,7925,2023-05-24,P4,Clothing,Delhi,3,249,747
C0290,7926,2023-10-05,P5,Home,Kolkata,4,1257,5028
C0125,7927,2023-12-12,P2,Sports,Kolkata,3,1157,3471
C0189,7928,2023-08-16,P6,Home,Mumbai,2,570,1140
C0111,7929,2023-12-23,P2,Electronics,Chennai,2,1767,3534
C0208,7930,2023-10-01,P6,Electronics,Delhi,1,228,228
C0451,7931,2023-08-04,P7,Home,Delhi,3,468,1404
C0039,7932,2023-04-08,P7,Sports,Mumbai,5,1791,8955
C0426,7933,2023-03-29,P6,Home,Bangalore,4,276,1104
C0370,7934,2023-08-08,P6,Clothing,Bangalore,5,1061,5305
C0016,7935,2023-06-15,P6,Electronics,Mumbai,5,138,690
C0176,7936,2023-11-16,P1,Clothing,Delhi,4,1048,4192
C0282,7937,2023-04-16,P7,Home,Mumbai,5,363,1815
C0295,7938,2023-12-22,P2,Home,Kolkata,2,275,550
C0414,7939,2023-03-07,P6,Sports,Chennai,1,871,871
C0118,7940,2023-04-04,P1,Clothing,Mumbai,1,1708,1708
C0383,7941,2023-02-12,P6,Sports,Kolkata,1,694,694
C0444,7942,2023-02-23,P6,Sports,Chennai,5,250,1250
C0058,7943,2023-10-15,P2,Home,Chennai,5,142,710
